node_id,hub_name,in_degree,out_degree,betweenness,closeness,clustering,in_degree_norm,out_degree_norm,betweenness_norm,closeness_norm,clustering_norm,importance_score,is_critical,sla_breach_count,sla_breach_rate,breach_share_pct,total_trips
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),2,2,0.0,0.13417232132241885,1.0,0.4444444444444444,0.425531914893617,0.0,7.2865138111572465,10.0,18.15649017049531,True,61,1.0,0.127823645278907,61
IND282001AAA,Agra_Idgah_P (Uttar Pradesh),2,2,0.0,0.1329957923773941,1.0,0.4444444444444444,0.425531914893617,0.0,7.222619899785254,10.0,18.092596259123315,True,17,0.68,0.035622983110515066,25
IND400701AAB,Mumbai_Pawane_L (Maharashtra),2,1,0.0,0.13417232132241885,1.0,0.4444444444444444,0.2127659574468085,0.0,7.2865138111572465,10.0,17.943724213048498,True,51,1.0,0.1068689493315452,51
IND577598AAC,Hiriyur_TahurDPP_D (Karnataka),1,1,0.0,0.13691608102521705,1.0,0.2222222222222222,0.2127659574468085,0.0,7.435519528371406,10.0,17.870507708040435,True,21,1.0,0.044004861489459784,21
IND132103AAA,Panipat (Haryana),2,2,0.0008199526778672301,0.1268442546176614,1.0,0.4444444444444444,0.425531914893617,0.03372020795148206,6.888547533708824,10.0,17.792244100998367,True,11,1.0,0.023050165542097985,11
IND743235AAA,Bongaon_SukntDPP_D (West Bengal),1,1,0.00041034836827928987,0.1349764779885358,1.0,0.2222222222222222,0.2127659574468085,0.016875403525628274,7.33018525245187,10.0,17.782048835646528,True,11,1.0,0.023050165542097985,11
IND713103AAA,Bardhaman_Bankura_D (West Bengal),1,1,0.0,0.1349764779885358,1.0,0.2222222222222222,0.2127659574468085,0.0,7.33018525245187,10.0,17.7651734321209,True,10,1.0,0.020954695947361802,10
IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),2,2,0.0,0.12647727838748776,1.0,0.4444444444444444,0.425531914893617,0.0,6.86861810755616,10.0,17.73859446689422,True,75,0.9868421052631579,0.15716021960521354,76
IND501141AAA,Tandur_SnthiNGR_D (Telangana),1,1,0.0008192086191758806,0.1337858663915172,1.0,0.2222222222222222,0.2127659574468085,0.03368960885170758,7.265526552655265,10.0,17.734204341176003,True,13,1.0,0.027241104731570345,13
IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),1,1,0.00041034836827928987,0.13405131453911942,1.0,0.2222222222222222,0.2127659574468085,0.016875403525628274,7.279942279942279,10.0,17.731805863136938,True,21,1.0,0.044004861489459784,21
IND501218AAC,Shamshabad_Lngrguda_D (Telangana),2,0,0.0,0.13402834185857612,1.0,0.4444444444444444,0.0,0.0,7.278694699573927,10.0,17.723139144018372,True,6,1.0,0.012572817568417083,6
IND143001AAA,Amritsar_DPC (Punjab),3,1,0.0,0.12557967012586654,1.0,0.6666666666666666,0.2127659574468085,0.0,6.819871578235891,10.0,17.699304202349367,True,42,0.875,0.08800972297891957,48
IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),3,1,0.0004092322802422655,0.1252621755949567,1.0,0.6666666666666666,0.2127659574468085,0.016829504875966548,6.802629361200066,10.0,17.698891490189506,True,10,0.9090909090909091,0.020954695947361802,11
IND147101AAA,Samana_PODPP_D (Punjab),2,2,0.0,0.12521996424682025,1.0,0.4444444444444444,0.425531914893617,0.0,6.80033698399326,10.0,17.670313343331323,True,20,1.0,0.041909391894723605,20
IND147105AAA,Patran_MheshNGR_D (Punjab),2,2,0.0,0.12521996424682025,1.0,0.4444444444444444,0.425531914893617,0.0,6.80033698399326,10.0,17.670313343331323,True,20,1.0,0.041909391894723605,20
IND380005AAA,Amd_Chandkheda_Dc (Gujarat),1,3,0.000820324707212905,0.12318589222689841,1.0,0.2222222222222222,0.6382978723404256,0.03373550750136931,6.689872368639151,10.0,17.584127970703168,True,46,1.0,0.0963916013578643,46
IND631501AAA,Kanchipuram_DC (Tamil Nadu),1,2,0.00041034836827928987,0.12645575766630562,1.0,0.2222222222222222,0.425531914893617,0.016875403525628274,6.867449378934831,10.0,17.5320789195763,True,20,1.0,0.041909391894723605,20
IND410503AAA,Ambegaon_Manchar_D (Maharashtra),1,1,0.0,0.13063464366406716,1.0,0.2222222222222222,0.2127659574468085,0.0,7.094392687642818,10.0,17.52938086731185,True,5,1.0,0.010477347973680901,5
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),1,1,0.00041034836827928987,0.12940631861481422,1.0,0.2222222222222222,0.2127659574468085,0.016875403525628274,7.0276858784607334,10.0,17.47954946165539,True,29,1.0,0.06076861824734923,29
IND244001AAA,Moradabad_DC (Uttar Pradesh),1,1,0.003663000937513951,0.1268442546176614,1.0,0.2222222222222222,0.2127659574468085,0.15063936818978785,6.888547533708824,10.0,17.474175081567644,True,27,0.7714285714285715,0.05657767905787687,35
IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2,2,0.0,0.12143472022955525,1.0,0.4444444444444444,0.425531914893617,0.0,6.594771241830064,10.0,17.464747601168128,True,53,1.0,0.11105988852101756,53
